fecha,indicativo,nombre_completo,provincia,tmin,tmin_median,anomalia,anomalia_positiva,anomalia_negativa,texto_anomalia,texto_fecha,tipo_anomalia,color_anomalia
2024-06-06,2311Y,Villamayor de los Montes (Burgos),Burgos,12.4,10.9,1.5,12.4,10.9,"+1,5", 6 jun.,▲,#cb181d
2024-06-06,2331,Burgos Aeropuerto (Burgos),Burgos,10.5,9.4,1.1,10.5,9.4,"+1,1", 6 jun.,▲,#cb181d
2024-06-06,9031C,Briviesca (Burgos),Burgos,11.1,10.5,0.6,11.1,10.5,"+0,6", 6 jun.,▲,#cb181d
2024-06-06,2285B,Villadiego (Burgos),Burgos,13.1,7.2,5.9,13.1,7.2,"+5,9", 6 jun.,▲,#cb181d
2024-06-06,2117D,Aranda de Duero (Burgos),Burgos,13.4,10.2,3.2,13.4,10.2,"+3,2", 6 jun.,▲,#cb181d
2024-06-06,2302N,Monterrubio de la Demanda (Burgos),Burgos,10.7,8.6,2.1,10.7,8.6,"+2,1", 6 jun.,▲,#cb181d
2024-06-06,9069C,Miranda de Ebro (Burgos),Burgos,12.5,11.8,0.7,12.5,11.8,"+0,7", 6 jun.,▲,#cb181d
2024-06-07,9051,Medina de Pomar (Burgos),Burgos,14.2,9.4,4.8,14.2,9.4,"+4,8", 7 jun.,▲,#cb181d
2024-06-07,2106B,Coruña del Conde (Burgos),Burgos,16.8,9.2,7.6,16.8,9.2,"+7,6", 7 jun.,▲,#cb181d
2024-06-07,2298,Palacios de La Sierra (Burgos),Burgos,15.5,6.8,8.7,15.5,6.8,"+8,7", 7 jun.,▲,#cb181d
2024-06-07,2290Y,Pedrosa del Príncipe (Burgos),Burgos,14.8,9.2,5.6,14.8,9.2,"+5,6", 7 jun.,▲,#cb181d
2024-06-07,9111,Belorado (Burgos),Burgos,13.2,8.7,4.5,13.2,8.7,"+4,5", 7 jun.,▲,#cb181d
2024-06-07,9012E,Santa Gadea de Alfoz (Burgos),Burgos,11.6,9.2,2.4,11.6,9.2,"+2,4", 7 jun.,▲,#cb181d
2024-06-07,2311Y,Villamayor de los Montes (Burgos),Burgos,15.8,9.4,6.4,15.8,9.4,"+6,4", 7 jun.,▲,#cb181d
2024-06-07,9031C,Briviesca (Burgos),Burgos,13.5,10.1,3.4,13.5,10.1,"+3,4", 7 jun.,▲,#cb181d
2024-06-07,2285B,Villadiego (Burgos),Burgos,13.7,5.8,7.9,13.7,5.8,"+7,9", 7 jun.,▲,#cb181d
2024-06-07,2117D,Aranda de Duero (Burgos),Burgos,16.6,10.4,6.2,16.6,10.4,"+6,2", 7 jun.,▲,#cb181d
2024-06-07,2302N,Monterrubio de la Demanda (Burgos),Burgos,13.9,7.1,6.8,13.9,7.1,"+6,8", 7 jun.,▲,#cb181d
2024-06-07,9069C,Miranda de Ebro (Burgos),Burgos,14.6,11.1,3.5,14.6,11.1,"+3,5", 7 jun.,▲,#cb181d
2024-06-07,2331,Burgos Aeropuerto (Burgos),Burgos,13.1,8.7,4.4,13.1,8.7,"+4,4", 7 jun.,▲,#cb181d
2024-06-07,9051,Medina de Pomar (Burgos),Burgos,14.2,9.4,4.8,14.2,9.4,"+4,8", 7 jun.,▲,#cb181d
2024-06-07,2106B,Coruña del Conde (Burgos),Burgos,16.8,9.2,7.6,16.8,9.2,"+7,6", 7 jun.,▲,#cb181d
2024-06-07,2298,Palacios de La Sierra (Burgos),Burgos,15.5,6.8,8.7,15.5,6.8,"+8,7", 7 jun.,▲,#cb181d
2024-06-07,2290Y,Pedrosa del Príncipe (Burgos),Burgos,14.8,9.2,5.6,14.8,9.2,"+5,6", 7 jun.,▲,#cb181d
2024-06-07,9111,Belorado (Burgos),Burgos,13.2,8.7,4.5,13.2,8.7,"+4,5", 7 jun.,▲,#cb181d
2024-06-07,9012E,Santa Gadea de Alfoz (Burgos),Burgos,11.6,9.2,2.4,11.6,9.2,"+2,4", 7 jun.,▲,#cb181d
2024-06-07,2311Y,Villamayor de los Montes (Burgos),Burgos,15.8,9.4,6.4,15.8,9.4,"+6,4", 7 jun.,▲,#cb181d
2024-06-07,9031C,Briviesca (Burgos),Burgos,13.5,10.1,3.4,13.5,10.1,"+3,4", 7 jun.,▲,#cb181d
2024-06-07,2285B,Villadiego (Burgos),Burgos,13.7,5.8,7.9,13.7,5.8,"+7,9", 7 jun.,▲,#cb181d
2024-06-07,2117D,Aranda de Duero (Burgos),Burgos,16.6,10.4,6.2,16.6,10.4,"+6,2", 7 jun.,▲,#cb181d
2024-06-07,2302N,Monterrubio de la Demanda (Burgos),Burgos,13.9,7.1,6.8,13.9,7.1,"+6,8", 7 jun.,▲,#cb181d
2024-06-07,9069C,Miranda de Ebro (Burgos),Burgos,14.6,11.1,3.5,14.6,11.1,"+3,5", 7 jun.,▲,#cb181d
2024-06-07,2331,Burgos Aeropuerto (Burgos),Burgos,13.1,8.7,4.4,13.1,8.7,"+4,4", 7 jun.,▲,#cb181d
2024-06-08,9051,Medina de Pomar (Burgos),Burgos,14.5,9.9,4.6,14.5,9.9,"+4,6", 8 jun.,▲,#cb181d
2024-06-08,2106B,Coruña del Conde (Burgos),Burgos,13.5,9.2,4.3,13.5,9.2,"+4,3", 8 jun.,▲,#cb181d
2024-06-08,2298,Palacios de La Sierra (Burgos),Burgos,12.2,6.8,5.4,12.2,6.8,"+5,4", 8 jun.,▲,#cb181d
2024-06-08,2290Y,Pedrosa del Príncipe (Burgos),Burgos,13.2,8.8,4.4,13.2,8.8,"+4,4", 8 jun.,▲,#cb181d
2024-06-08,9111,Belorado (Burgos),Burgos,13.3,8.7,4.6,13.3,8.7,"+4,6", 8 jun.,▲,#cb181d
2024-06-08,9012E,Santa Gadea de Alfoz (Burgos),Burgos,10.7,9.1,1.6,10.7,9.1,"+1,6", 8 jun.,▲,#cb181d
2024-06-08,2311Y,Villamayor de los Montes (Burgos),Burgos,14,8.2,5.8,14,8.2,"+5,8", 8 jun.,▲,#cb181d
2024-06-08,9031C,Briviesca (Burgos),Burgos,13,9.3,3.7,13,9.3,"+3,7", 8 jun.,▲,#cb181d
2024-06-08,2285B,Villadiego (Burgos),Burgos,12.2,4.8,7.4,12.2,4.8,"+7,4", 8 jun.,▲,#cb181d
2024-06-08,2117D,Aranda de Duero (Burgos),Burgos,14.3,11.3,3,14.3,11.3,+3, 8 jun.,▲,#cb181d
2024-06-08,2302N,Monterrubio de la Demanda (Burgos),Burgos,12.8,6.2,6.6,12.8,6.2,"+6,6", 8 jun.,▲,#cb181d
2024-06-08,9069C,Miranda de Ebro (Burgos),Burgos,13.7,10.7,3,13.7,10.7,+3, 8 jun.,▲,#cb181d
2024-06-08,2331,Burgos Aeropuerto (Burgos),Burgos,13.2,8.2,5,13.2,8.2,+5, 8 jun.,▲,#cb181d
2024-06-09,9051,Medina de Pomar (Burgos),Burgos,10.8,9.9,0.9,10.8,9.9,"+0,9", 9 jun.,▲,#cb181d
2024-06-09,2106B,Coruña del Conde (Burgos),Burgos,12.6,8.7,3.9,12.6,8.7,"+3,9", 9 jun.,▲,#cb181d
2024-06-09,2298,Palacios de La Sierra (Burgos),Burgos,10.6,6.5,4.1,10.6,6.5,"+4,1", 9 jun.,▲,#cb181d
2024-06-09,2290Y,Pedrosa del Príncipe (Burgos),Burgos,9.3,8.5,0.8,9.3,8.5,"+0,8", 9 jun.,▲,#cb181d
2024-06-09,9111,Belorado (Burgos),Burgos,10.3,8,2.3,10.3,8,"+2,3", 9 jun.,▲,#cb181d
2024-06-09,9012E,Santa Gadea de Alfoz (Burgos),Burgos,8.5,7.9,0.6,8.5,7.9,"+0,6", 9 jun.,▲,#cb181d
2024-06-09,2311Y,Villamayor de los Montes (Burgos),Burgos,9.8,8.6,1.2,9.8,8.6,"+1,2", 9 jun.,▲,#cb181d
2024-06-09,9031C,Briviesca (Burgos),Burgos,7.7,8.9,-1.2,8.9,7.7,"-1,2", 9 jun.,▼,#2171b5
2024-06-09,2285B,Villadiego (Burgos),Burgos,8.9,6.8,2.1,8.9,6.8,"+2,1", 9 jun.,▲,#cb181d
2024-06-09,2117D,Aranda de Duero (Burgos),Burgos,12.8,9.9,2.9,12.8,9.9,"+2,9", 9 jun.,▲,#cb181d
2024-06-09,2302N,Monterrubio de la Demanda (Burgos),Burgos,7.6,6.4,1.2,7.6,6.4,"+1,2", 9 jun.,▲,#cb181d
2024-06-09,9069C,Miranda de Ebro (Burgos),Burgos,11.8,10.7,1.1,11.8,10.7,"+1,1", 9 jun.,▲,#cb181d
2024-06-09,2331,Burgos Aeropuerto (Burgos),Burgos,8.5,8.4,0.1,8.5,8.4,"+0,1", 9 jun.,▲,#cb181d
2024-06-09,9051,Medina de Pomar (Burgos),Burgos,10.8,9.9,0.9,10.8,9.9,"+0,9", 9 jun.,▲,#cb181d
2024-06-09,2106B,Coruña del Conde (Burgos),Burgos,12.6,8.7,3.9,12.6,8.7,"+3,9", 9 jun.,▲,#cb181d
2024-06-09,2298,Palacios de La Sierra (Burgos),Burgos,10.6,6.5,4.1,10.6,6.5,"+4,1", 9 jun.,▲,#cb181d
2024-06-09,2290Y,Pedrosa del Príncipe (Burgos),Burgos,9.3,8.5,0.8,9.3,8.5,"+0,8", 9 jun.,▲,#cb181d
2024-06-09,9111,Belorado (Burgos),Burgos,10.3,8,2.3,10.3,8,"+2,3", 9 jun.,▲,#cb181d
2024-06-09,9012E,Santa Gadea de Alfoz (Burgos),Burgos,8.5,7.9,0.6,8.5,7.9,"+0,6", 9 jun.,▲,#cb181d
2024-06-09,2311Y,Villamayor de los Montes (Burgos),Burgos,9.8,8.6,1.2,9.8,8.6,"+1,2", 9 jun.,▲,#cb181d
2024-06-09,9031C,Briviesca (Burgos),Burgos,7.7,8.9,-1.2,8.9,7.7,"-1,2", 9 jun.,▼,#2171b5
2024-06-09,2285B,Villadiego (Burgos),Burgos,8.9,6.8,2.1,8.9,6.8,"+2,1", 9 jun.,▲,#cb181d
2024-06-09,2117D,Aranda de Duero (Burgos),Burgos,12.8,9.9,2.9,12.8,9.9,"+2,9", 9 jun.,▲,#cb181d
2024-06-09,2302N,Monterrubio de la Demanda (Burgos),Burgos,7.6,6.4,1.2,7.6,6.4,"+1,2", 9 jun.,▲,#cb181d
2024-06-09,9069C,Miranda de Ebro (Burgos),Burgos,11.8,10.7,1.1,11.8,10.7,"+1,1", 9 jun.,▲,#cb181d
2024-06-09,2331,Burgos Aeropuerto (Burgos),Burgos,8.5,8.4,0.1,8.5,8.4,"+0,1", 9 jun.,▲,#cb181d
2024-06-10,9051,Medina de Pomar (Burgos),Burgos,8.9,10.2,-1.3,10.2,8.9,"-1,3",10 jun.,▼,#2171b5
2024-06-10,2106B,Coruña del Conde (Burgos),Burgos,8.9,9.4,-0.5,9.4,8.9,"-0,5",10 jun.,▼,#2171b5
2024-06-10,2298,Palacios de La Sierra (Burgos),Burgos,6,8.3,-2.3,8.3,6,"-2,3",10 jun.,▼,#2171b5
2024-06-10,2290Y,Pedrosa del Príncipe (Burgos),Burgos,6.1,9.9,-3.8,9.9,6.1,"-3,8",10 jun.,▼,#2171b5
2024-06-10,9111,Belorado (Burgos),Burgos,6.8,9.1,-2.3,9.1,6.8,"-2,3",10 jun.,▼,#2171b5
2024-06-10,9012E,Santa Gadea de Alfoz (Burgos),Burgos,7.4,8.4,-1,8.4,7.4,-1,10 jun.,▼,#2171b5
2024-06-10,2311Y,Villamayor de los Montes (Burgos),Burgos,8.1,8.8,-0.7,8.8,8.1,"-0,7",10 jun.,▼,#2171b5
2024-06-10,2331,Burgos Aeropuerto (Burgos),Burgos,6,9.3,-3.3,9.3,6,"-3,3",10 jun.,▼,#2171b5
2024-06-10,9031C,Briviesca (Burgos),Burgos,5.5,10.7,-5.2,10.7,5.5,"-5,2",10 jun.,▼,#2171b5
2024-06-10,2285B,Villadiego (Burgos),Burgos,7.5,5.9,1.6,7.5,5.9,"+1,6",10 jun.,▲,#cb181d
2024-06-10,2117D,Aranda de Duero (Burgos),Burgos,9.5,10,-0.5,10,9.5,"-0,5",10 jun.,▼,#2171b5
2024-06-10,2302N,Monterrubio de la Demanda (Burgos),Burgos,5.3,6.9,-1.6,6.9,5.3,"-1,6",10 jun.,▼,#2171b5
2024-06-10,9069C,Miranda de Ebro (Burgos),Burgos,9.4,12.2,-2.8,12.2,9.4,"-2,8",10 jun.,▼,#2171b5
2024-06-10,9051,Medina de Pomar (Burgos),Burgos,8.9,10.2,-1.3,10.2,8.9,"-1,3",10 jun.,▼,#2171b5
2024-06-10,2106B,Coruña del Conde (Burgos),Burgos,8.9,9.4,-0.5,9.4,8.9,"-0,5",10 jun.,▼,#2171b5
2024-06-10,2298,Palacios de La Sierra (Burgos),Burgos,6,8.3,-2.3,8.3,6,"-2,3",10 jun.,▼,#2171b5
2024-06-10,2290Y,Pedrosa del Príncipe (Burgos),Burgos,6.1,9.9,-3.8,9.9,6.1,"-3,8",10 jun.,▼,#2171b5
2024-06-10,9111,Belorado (Burgos),Burgos,6.8,9.1,-2.3,9.1,6.8,"-2,3",10 jun.,▼,#2171b5
2024-06-10,9012E,Santa Gadea de Alfoz (Burgos),Burgos,7.4,8.4,-1,8.4,7.4,-1,10 jun.,▼,#2171b5
2024-06-10,2311Y,Villamayor de los Montes (Burgos),Burgos,8.1,8.8,-0.7,8.8,8.1,"-0,7",10 jun.,▼,#2171b5
2024-06-10,2331,Burgos Aeropuerto (Burgos),Burgos,6,9.3,-3.3,9.3,6,"-3,3",10 jun.,▼,#2171b5
2024-06-10,9031C,Briviesca (Burgos),Burgos,5.5,10.7,-5.2,10.7,5.5,"-5,2",10 jun.,▼,#2171b5
2024-06-10,2285B,Villadiego (Burgos),Burgos,7.5,5.9,1.6,7.5,5.9,"+1,6",10 jun.,▲,#cb181d
2024-06-10,2117D,Aranda de Duero (Burgos),Burgos,9.5,10,-0.5,10,9.5,"-0,5",10 jun.,▼,#2171b5
2024-06-10,2302N,Monterrubio de la Demanda (Burgos),Burgos,5.3,6.9,-1.6,6.9,5.3,"-1,6",10 jun.,▼,#2171b5
2024-06-10,9069C,Miranda de Ebro (Burgos),Burgos,9.4,12.2,-2.8,12.2,9.4,"-2,8",10 jun.,▼,#2171b5
2024-06-11,9051,Medina de Pomar (Burgos),Burgos,7.8,10.4,-2.6,10.4,7.8,"-2,6",11 jun.,▼,#2171b5
2024-06-11,2106B,Coruña del Conde (Burgos),Burgos,5.2,10.1,-4.9,10.1,5.2,"-4,9",11 jun.,▼,#2171b5
2024-06-11,2298,Palacios de La Sierra (Burgos),Burgos,1.9,8.1,-6.2,8.1,1.9,"-6,2",11 jun.,▼,#2171b5
2024-06-11,2290Y,Pedrosa del Príncipe (Burgos),Burgos,5.1,10.1,-5,10.1,5.1,-5,11 jun.,▼,#2171b5
2024-06-11,9111,Belorado (Burgos),Burgos,NA,8.6,NA,NA,NA,NA,11 jun.,NA,NA
2024-06-11,9012E,Santa Gadea de Alfoz (Burgos),Burgos,6.7,8.4,-1.7,8.4,6.7,"-1,7",11 jun.,▼,#2171b5
2024-06-11,2311Y,Villamayor de los Montes (Burgos),Burgos,6.3,10,-3.7,10,6.3,"-3,7",11 jun.,▼,#2171b5
2024-06-11,2331,Burgos Aeropuerto (Burgos),Burgos,4.4,8.7,-4.3,8.7,4.4,"-4,3",11 jun.,▼,#2171b5
2024-06-11,9031C,Briviesca (Burgos),Burgos,4,10.4,-6.4,10.4,4,"-6,4",11 jun.,▼,#2171b5
2024-06-11,2285B,Villadiego (Burgos),Burgos,6.8,5.6,1.2,6.8,5.6,"+1,2",11 jun.,▲,#cb181d
2024-06-11,2117D,Aranda de Duero (Burgos),Burgos,5.5,10.5,-5,10.5,5.5,-5,11 jun.,▼,#2171b5
2024-06-11,2302N,Monterrubio de la Demanda (Burgos),Burgos,4.5,7.8,-3.3,7.8,4.5,"-3,3",11 jun.,▼,#2171b5
2024-06-11,9069C,Miranda de Ebro (Burgos),Burgos,7.9,11.9,-4,11.9,7.9,-4,11 jun.,▼,#2171b5
2024-06-11,9051,Medina de Pomar (Burgos),Burgos,7.8,10.4,-2.6,10.4,7.8,"-2,6",11 jun.,▼,#2171b5
2024-06-11,2106B,Coruña del Conde (Burgos),Burgos,5.2,10.1,-4.9,10.1,5.2,"-4,9",11 jun.,▼,#2171b5
2024-06-11,2298,Palacios de La Sierra (Burgos),Burgos,1.9,8.1,-6.2,8.1,1.9,"-6,2",11 jun.,▼,#2171b5
2024-06-11,2290Y,Pedrosa del Príncipe (Burgos),Burgos,5.1,10.1,-5,10.1,5.1,-5,11 jun.,▼,#2171b5
2024-06-11,9111,Belorado (Burgos),Burgos,NA,8.6,NA,NA,NA,NA,11 jun.,NA,NA
2024-06-11,9012E,Santa Gadea de Alfoz (Burgos),Burgos,6.7,8.4,-1.7,8.4,6.7,"-1,7",11 jun.,▼,#2171b5
2024-06-11,2311Y,Villamayor de los Montes (Burgos),Burgos,6.3,10,-3.7,10,6.3,"-3,7",11 jun.,▼,#2171b5
2024-06-11,2331,Burgos Aeropuerto (Burgos),Burgos,4.4,8.7,-4.3,8.7,4.4,"-4,3",11 jun.,▼,#2171b5
2024-06-11,9031C,Briviesca (Burgos),Burgos,4,10.4,-6.4,10.4,4,"-6,4",11 jun.,▼,#2171b5
2024-06-11,2285B,Villadiego (Burgos),Burgos,6.8,5.6,1.2,6.8,5.6,"+1,2",11 jun.,▲,#cb181d
2024-06-11,2117D,Aranda de Duero (Burgos),Burgos,5.5,10.5,-5,10.5,5.5,-5,11 jun.,▼,#2171b5
2024-06-11,2302N,Monterrubio de la Demanda (Burgos),Burgos,4.5,7.8,-3.3,7.8,4.5,"-3,3",11 jun.,▼,#2171b5
2024-06-11,9069C,Miranda de Ebro (Burgos),Burgos,7.9,11.9,-4,11.9,7.9,-4,11 jun.,▼,#2171b5
2024-06-12,9051,Medina de Pomar (Burgos),Burgos,7.7,10.5,-2.8,10.5,7.7,"-2,8",12 jun.,▼,#2171b5
2024-06-12,2106B,Coruña del Conde (Burgos),Burgos,7.4,10.1,-2.7,10.1,7.4,"-2,7",12 jun.,▼,#2171b5
2024-06-12,2298,Palacios de La Sierra (Burgos),Burgos,3.9,7.9,-4,7.9,3.9,-4,12 jun.,▼,#2171b5
2024-06-12,2290Y,Pedrosa del Príncipe (Burgos),Burgos,6.5,10.4,-3.9,10.4,6.5,"-3,9",12 jun.,▼,#2171b5
2024-06-12,9111,Belorado (Burgos),Burgos,6.7,9.5,-2.8,9.5,6.7,"-2,8",12 jun.,▼,#2171b5
2024-06-12,9012E,Santa Gadea de Alfoz (Burgos),Burgos,5.3,9.7,-4.4,9.7,5.3,"-4,4",12 jun.,▼,#2171b5
2024-06-12,2311Y,Villamayor de los Montes (Burgos),Burgos,7.8,10.4,-2.6,10.4,7.8,"-2,6",12 jun.,▼,#2171b5
2024-06-12,2331,Burgos Aeropuerto (Burgos),Burgos,5.3,9.9,-4.6,9.9,5.3,"-4,6",12 jun.,▼,#2171b5
2024-06-12,9031C,Briviesca (Burgos),Burgos,7.3,10.1,-2.8,10.1,7.3,"-2,8",12 jun.,▼,#2171b5
2024-06-12,2285B,Villadiego (Burgos),Burgos,6.7,4.2,2.5,6.7,4.2,"+2,5",12 jun.,▲,#cb181d
2024-06-12,2117D,Aranda de Duero (Burgos),Burgos,7,10.9,-3.9,10.9,7,"-3,9",12 jun.,▼,#2171b5
2024-06-12,2302N,Monterrubio de la Demanda (Burgos),Burgos,4.6,7.8,-3.2,7.8,4.6,"-3,2",12 jun.,▼,#2171b5
2024-06-12,9069C,Miranda de Ebro (Burgos),Burgos,7.5,11.7,-4.2,11.7,7.5,"-4,2",12 jun.,▼,#2171b5
2024-06-12,9051,Medina de Pomar (Burgos),Burgos,7.7,10.5,-2.8,10.5,7.7,"-2,8",12 jun.,▼,#2171b5
2024-06-12,2106B,Coruña del Conde (Burgos),Burgos,7.4,10.1,-2.7,10.1,7.4,"-2,7",12 jun.,▼,#2171b5
2024-06-12,2298,Palacios de La Sierra (Burgos),Burgos,3.9,7.9,-4,7.9,3.9,-4,12 jun.,▼,#2171b5
2024-06-12,2290Y,Pedrosa del Príncipe (Burgos),Burgos,6.5,10.4,-3.9,10.4,6.5,"-3,9",12 jun.,▼,#2171b5
2024-06-12,9111,Belorado (Burgos),Burgos,6.7,9.5,-2.8,9.5,6.7,"-2,8",12 jun.,▼,#2171b5
2024-06-12,9012E,Santa Gadea de Alfoz (Burgos),Burgos,5.3,9.7,-4.4,9.7,5.3,"-4,4",12 jun.,▼,#2171b5
2024-06-12,2311Y,Villamayor de los Montes (Burgos),Burgos,7.8,10.4,-2.6,10.4,7.8,"-2,6",12 jun.,▼,#2171b5
2024-06-12,2331,Burgos Aeropuerto (Burgos),Burgos,5.3,9.9,-4.6,9.9,5.3,"-4,6",12 jun.,▼,#2171b5
2024-06-12,9031C,Briviesca (Burgos),Burgos,7.3,10.1,-2.8,10.1,7.3,"-2,8",12 jun.,▼,#2171b5
2024-06-12,2285B,Villadiego (Burgos),Burgos,6.7,4.2,2.5,6.7,4.2,"+2,5",12 jun.,▲,#cb181d
2024-06-12,2117D,Aranda de Duero (Burgos),Burgos,7,10.9,-3.9,10.9,7,"-3,9",12 jun.,▼,#2171b5
2024-06-12,2302N,Monterrubio de la Demanda (Burgos),Burgos,4.6,7.8,-3.2,7.8,4.6,"-3,2",12 jun.,▼,#2171b5
2024-06-12,9069C,Miranda de Ebro (Burgos),Burgos,7.5,11.7,-4.2,11.7,7.5,"-4,2",12 jun.,▼,#2171b5
2024-06-13,9051,Medina de Pomar (Burgos),Burgos,3.5,10.2,-6.7,10.2,3.5,"-6,7",13 jun.,▼,#2171b5
2024-06-13,2106B,Coruña del Conde (Burgos),Burgos,5.1,10.9,-5.8,10.9,5.1,"-5,8",13 jun.,▼,#2171b5
2024-06-13,2298,Palacios de La Sierra (Burgos),Burgos,1,8,-7,8,1,-7,13 jun.,▼,#2171b5
2024-06-13,2290Y,Pedrosa del Príncipe (Burgos),Burgos,3.7,10.4,-6.7,10.4,3.7,"-6,7",13 jun.,▼,#2171b5
2024-06-13,9111,Belorado (Burgos),Burgos,3.7,9.3,-5.6,9.3,3.7,"-5,6",13 jun.,▼,#2171b5
2024-06-13,9012E,Santa Gadea de Alfoz (Burgos),Burgos,4.4,9.1,-4.7,9.1,4.4,"-4,7",13 jun.,▼,#2171b5
2024-06-13,2311Y,Villamayor de los Montes (Burgos),Burgos,4.1,10.9,-6.8,10.9,4.1,"-6,8",13 jun.,▼,#2171b5
2024-06-13,2331,Burgos Aeropuerto (Burgos),Burgos,1.9,9.8,-7.9,9.8,1.9,"-7,9",13 jun.,▼,#2171b5
2024-06-13,9031C,Briviesca (Burgos),Burgos,3.5,10.4,-6.9,10.4,3.5,"-6,9",13 jun.,▼,#2171b5
2024-06-13,2285B,Villadiego (Burgos),Burgos,4.6,7.3,-2.7,7.3,4.6,"-2,7",13 jun.,▼,#2171b5
2024-06-13,2117D,Aranda de Duero (Burgos),Burgos,5.8,11.1,-5.3,11.1,5.8,"-5,3",13 jun.,▼,#2171b5
2024-06-13,2302N,Monterrubio de la Demanda (Burgos),Burgos,-0.8,8.5,-9.3,8.5,-0.8,"-9,3",13 jun.,▼,#2171b5
2024-06-13,9069C,Miranda de Ebro (Burgos),Burgos,4.2,12.2,-8,12.2,4.2,-8,13 jun.,▼,#2171b5
2024-06-13,9051,Medina de Pomar (Burgos),Burgos,3.5,10.2,-6.7,10.2,3.5,"-6,7",13 jun.,▼,#2171b5
2024-06-13,2106B,Coruña del Conde (Burgos),Burgos,5.1,10.9,-5.8,10.9,5.1,"-5,8",13 jun.,▼,#2171b5
2024-06-13,2298,Palacios de La Sierra (Burgos),Burgos,1,8,-7,8,1,-7,13 jun.,▼,#2171b5
2024-06-13,2290Y,Pedrosa del Príncipe (Burgos),Burgos,3.7,10.4,-6.7,10.4,3.7,"-6,7",13 jun.,▼,#2171b5
2024-06-13,9111,Belorado (Burgos),Burgos,3.7,9.3,-5.6,9.3,3.7,"-5,6",13 jun.,▼,#2171b5
2024-06-13,9012E,Santa Gadea de Alfoz (Burgos),Burgos,4.4,9.1,-4.7,9.1,4.4,"-4,7",13 jun.,▼,#2171b5
2024-06-13,2311Y,Villamayor de los Montes (Burgos),Burgos,4.1,10.9,-6.8,10.9,4.1,"-6,8",13 jun.,▼,#2171b5
2024-06-13,2331,Burgos Aeropuerto (Burgos),Burgos,1.9,9.8,-7.9,9.8,1.9,"-7,9",13 jun.,▼,#2171b5
2024-06-13,9031C,Briviesca (Burgos),Burgos,3.5,10.4,-6.9,10.4,3.5,"-6,9",13 jun.,▼,#2171b5
2024-06-13,2285B,Villadiego (Burgos),Burgos,4.6,7.3,-2.7,7.3,4.6,"-2,7",13 jun.,▼,#2171b5
2024-06-13,2117D,Aranda de Duero (Burgos),Burgos,5.8,11.1,-5.3,11.1,5.8,"-5,3",13 jun.,▼,#2171b5
2024-06-13,2302N,Monterrubio de la Demanda (Burgos),Burgos,-0.8,8.5,-9.3,8.5,-0.8,"-9,3",13 jun.,▼,#2171b5
2024-06-13,9069C,Miranda de Ebro (Burgos),Burgos,4.2,12.2,-8,12.2,4.2,-8,13 jun.,▼,#2171b5
2024-06-13,9051,Medina de Pomar (Burgos),Burgos,3.5,10.2,-6.7,10.2,3.5,"-6,7",13 jun.,▼,#2171b5
2024-06-13,2106B,Coruña del Conde (Burgos),Burgos,5.1,10.9,-5.8,10.9,5.1,"-5,8",13 jun.,▼,#2171b5
2024-06-13,2298,Palacios de La Sierra (Burgos),Burgos,1,8,-7,8,1,-7,13 jun.,▼,#2171b5
2024-06-13,2290Y,Pedrosa del Príncipe (Burgos),Burgos,3.7,10.4,-6.7,10.4,3.7,"-6,7",13 jun.,▼,#2171b5
2024-06-13,9111,Belorado (Burgos),Burgos,3.7,9.3,-5.6,9.3,3.7,"-5,6",13 jun.,▼,#2171b5
2024-06-13,9012E,Santa Gadea de Alfoz (Burgos),Burgos,4.4,9.1,-4.7,9.1,4.4,"-4,7",13 jun.,▼,#2171b5
2024-06-13,2311Y,Villamayor de los Montes (Burgos),Burgos,4.1,10.9,-6.8,10.9,4.1,"-6,8",13 jun.,▼,#2171b5
2024-06-13,2331,Burgos Aeropuerto (Burgos),Burgos,1.9,9.8,-7.9,9.8,1.9,"-7,9",13 jun.,▼,#2171b5
2024-06-13,9031C,Briviesca (Burgos),Burgos,3.5,10.4,-6.9,10.4,3.5,"-6,9",13 jun.,▼,#2171b5
2024-06-13,2285B,Villadiego (Burgos),Burgos,4.6,7.3,-2.7,7.3,4.6,"-2,7",13 jun.,▼,#2171b5
2024-06-13,2117D,Aranda de Duero (Burgos),Burgos,5.8,11.1,-5.3,11.1,5.8,"-5,3",13 jun.,▼,#2171b5
2024-06-13,2302N,Monterrubio de la Demanda (Burgos),Burgos,-0.8,8.5,-9.3,8.5,-0.8,"-9,3",13 jun.,▼,#2171b5
2024-06-13,9069C,Miranda de Ebro (Burgos),Burgos,4.2,12.2,-8,12.2,4.2,-8,13 jun.,▼,#2171b5
2024-06-14,9051,Medina de Pomar (Burgos),Burgos,12.2,11,1.2,12.2,11,"+1,2",14 jun.,▲,#cb181d
2024-06-14,2106B,Coruña del Conde (Burgos),Burgos,9.8,10.2,-0.4,10.2,9.8,"-0,4",14 jun.,▼,#2171b5
2024-06-14,2298,Palacios de La Sierra (Burgos),Burgos,7,7.5,-0.5,7.5,7,"-0,5",14 jun.,▼,#2171b5
2024-06-14,2290Y,Pedrosa del Príncipe (Burgos),Burgos,10.8,8.4,2.4,10.8,8.4,"+2,4",14 jun.,▲,#cb181d
2024-06-14,9111,Belorado (Burgos),Burgos,11.8,8.7,3.1,11.8,8.7,"+3,1",14 jun.,▲,#cb181d
