tipo,latitude,longitude,bright,date,admin2,admin3,country_code,country_es
24h,59.38427,28.46133,313.47,24 de abril,"Asentamiento rural Bolshelutskoe, distrito de Kingisepp, región de Leningrado, Distrito Federal Noroeste, Rusia",,,
24h,58.68533,17.13538,302.43,24 de abril,"SSAB Oxelösund, Oxelösund, Municipio de Oxelösund, Condado de Södermanland, 613 31, Suecia",,,
24h,58.36384,12.3738,296.99,24 de abril,"O 2050, Mariero, Stålbron, Vänersborg, Vänersborg Municipality, Västra Götaland County, 468 30, Suecia",,,
24h,58.36212,12.37815,307.88,24 de abril,"O 2050, Stålbron, Vargön, Municipio de Vänersborg, Condado de Västra Götaland, 468 30, Suecia",,,
24h,54.61388,32.6212,312,24 de abril,"Bely Kholm, asentamiento rural Dobrominskoe, distrito de Glinkovsky, región de Smolensk, Distrito Federal Central, Rusia",,,
24h,53.44225,34.42022,317.71,24 de abril,"Ciudad hospitalaria, Fokino, distrito urbano de Fokino, región de Bryansk, Distrito Federal Central, 242610, Rusia",,,
24h,49.95678,9.76663,297.77,24 de abril,"7, Laudenbacher Weg, Polígono industrial Laudenbacher Weg, Karlstadt, Mühlbach, Karlstadt, distrito Main-Spessart, Baviera, 97753, Alemania",,,
24h,49.2468,6.84788,316.02,24 de abril,"Am Torhaus 1, Saarstahl, Völklingen, Asociación Regional de Saarbrücken, Sarre, 66333, Alemania",,,
24h,48.61086,6.11028,328.01,24 de abril,"SAM Neuves-Maisons, Rue de la Paix, Neuves-Maisons, Nancy, Meurthe y Moselle, Grand Est, Francia metropolitana, 54230, Francia",,,
24h,45.4346,8.79473,296.81,24 de abril,"Via San Cassiano, Exxon Mobil/TotalErg Sarpom Refinery, Trecate, Novara, Piamonte, 28065, Italia",,,
24h,43.79756,7.37546,301.34,24 de abril,"Route des Clues, La Grave de Peille, Peille, Niza, Alpes Marítimos, Provenza-Alpes-Costa Azul, Francia continental, 06440, Francia",,,
24h,43.45402,4.85051,295.6,24 de abril,"Route du Quai Minéralier, Port-Saint-Louis-du-Rhône, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13230, Francia",,,
24h,43.44689,4.89553,304.05,24 de abril,"ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
24h,40.11662,28.98726,303.1,24 de abril,"Tuzaklı, Osmangazi, Bursa, Región del Mármara, Türkiye",,,
24h,39.48603,30.04224,302.02,24 de abril,"Yemekhane, D230;D650, Beşdeğirmen, Ahmetoluğu, Kütahya Merkez, Kütahya, Región del Egeo, 43001, Turquía",,,
24h,39.4831,30.03884,296.07,24 de abril,"D230;D650, Beşdeğirmen, Ahmetoluğu, Kütahya Merkez, Kütahya, Región del Egeo, 43001, Türkiye",,,
24h,38.66038,30.61962,303.3,24 de abril,"Afyon Çimento A.Ş., Halımoru, Afyonkarahisar Center, Afyonkarahisar, Región del Egeo, Türkiye",,,
24h,38.65686,30.61855,301.89,24 de abril,"Afyon Çimento A.Ş., Halımoru, Afyonkarahisar Center, Afyonkarahisar, Región del Egeo, Türkiye",,,
24h,40.62824,18.00259,307.09,24 de abril,"Camino a Pandi, Brindisi, Puglia, Italia",,,
24h,40.51709,17.20892,301.52,24 de abril,"AM - Street 12, Acciaierie d'Italia S.p.A., Taranto, Apulia, 74123, Italia",,,
24h,40.50639,17.21118,305.08,24 de abril,"AM - Street 4, Acciaierie d'Italia S.p.A., Taranto, Apulia, 74123, Italia",,,
24h,39.17041,22.83967,304.35,24 de abril,"sovel 1, Almyros - BIPE, Horostasi, Unidad Municipal de Almyros, Municipio de Almyros, Unidad Regional de Magnesia, Región de Tesalia, Administración Descentralizada de Tesalia - Grecia Central, 371 00, Grecia",,,
24h,38.7921,15.20817,297.58,24 de abril,"Sendero del volcán Stromboli, Lipari, Messina, Sicilia, Italia",,,
24h,38.20433,15.26692,301.75,24 de abril,"Road B, Refinería de Milazzo, Parque, Milazzo, Messina, Sicilia, 98057, Italia",,,
24h,37.43842,15.02959,305.1,24 de abril,"Acería, Via Filippo Anfuso, San Giorgio-Librino-San Giuseppe la Rena-Zia Lisa-Villaggio Sant'Agata, Catania, Sicilia, 95121, Italia",,,
24h,37.21088,15.17108,301.29,24 de abril,"Augusta, Siracusa, Sicilia, 96012, Italia",,,
24h,37.12128,15.21897,300.88,24 de abril,"State Road 114, Priolo Gargallo, Siracusa, Sicilia, 96010, Italia",,,
24h,36.13147,1.23872,305.5,24 de abril,"Zona Industrial Oued Sly-Chlef, Oued Sly Oued Sly Wadi Sli, Daïra Boukadir, Chlef, 02011, Argelia Argelia",,,
24h,36.12724,1.24133,298.7,24 de abril,"RN 4, Caper, Oued Sly Argelia Wadi Sly, Daïra Boukadir, Chlef, 02011, Argelia Oued Sly Argelia",,,
24h,35.88018,4.4468,314.42,24 de abril,Argelia,,,
24h,35.35077,5.76193,336.85,24 de abril,"RN 28, Ain-Touta SCIMAT Cement Company, Legridet, Tilatou Tilatou, Daïra de Seggana, Batna, Argelia Argelia",,,
24h,35.09647,5.64673,302.14,24 de abril,"CW 54A, Djemorah Argelia, Daïra Djemorah, Biskra, Argelia Argelia",,,
24h,35.09806,5.64541,296.88,24 de abril,"CW 54A, Djemorah Argelia, Daïra Djemorah, Biskra, Argelia Argelia",,,
24h,34.98293,5.71335,306,24 de abril,"Biskra Spa Cementing, RN 87, Branis Branis, Daïra Djemorah, Biskra, Argelia Argelia",,,
24h,34.79124,5.40436,299.11,24 de abril,"Tolga Tolga, Daïra de Tolga, Biskra, Argelia Argelia",,,
24h,34.79098,5.4087,296.35,24 de abril,"RN 46B, Bir Labreche, Tolga Argelia, Daïra de Tolga, Biskra, 07009, Argelia Argelia",,,
24h,34.43965,2.0568,298.62,24 de abril,"Beidha ⴱⴻⵢⴹⴰ بيضاء, Daïra Gueltat Sidi Saâd, Laghouat, 03013, Argelia ⵍⵣⵣⴰⵢⴻⵔ الجزائر",,,
24h,51.56497,-3.77782,297.59,24 de abril,"Morfa Coke Road, Port Talbot Steelworks, Margam Moors, Neath Port Talbot, Cymru / Gales, SA13 2NG, Reino Unido",,,
24h,51.56976,-3.76707,295.7,24 de abril,"Central Road North, Port Talbot Steelworks, Margam Moors, Port Talbot, Neath Port Talbot, Cymru / Gales, SA13 2NG, Reino Unido",,,
24h,44.12836,5.21966,297.81,24 de abril,"Chemin des Fébriers, Place du Four, Les Fébriers, Bédoin, Carpentras, Vaucluse, Provenza-Alpes-Costa Azul, Francia metropolitana, 84410, Francia",,,
24h,43.45301,6.45245,295.21,24 de abril,"Chemin de la Combe, La Combe, Taradeau, Draguignan, Var, Provenza-Alpes-Costa Azul, Francia metropolitana, 83460, Francia",,,
24h,44.8666,-0.18663,296.42,24 de abril,"D 19, Saint-Sulpice-de-Faleyrens, Libourne, Gironda, Nouvelle-Aquitaine, Francia metropolitana, 33330, Francia",,,
24h,43.45417,5.72075,298.64,24 de abril,"Chemin du Saint-Esprit, Trets, Aix-en-Provence, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13530, Francia",,,
24h,43.45008,5.72107,307.68,24 de abril,"Chemin de Bendel, Lotissement La Gardière, Trets, Aix-en-Provence, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13530, Francia",,,
24h,43.44675,4.8962,343.77,24 de abril,"ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
24h,43.44511,4.90261,298.41,24 de abril,"ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
24h,43.43785,4.89198,311.04,24 de abril,"ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
24h,43.44832,4.89683,330.08,24 de abril,"Route 20, ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
24h,43.44387,4.8947,316.96,24 de abril,"Route 20, ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
24h,43.44227,4.90114,302.45,24 de abril,"ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
24h,43.43943,4.89259,300.91,24 de abril,"ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
24h,43.43497,4.89047,299.9,24 de abril,"Route 5, ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
24h,44.54379,-0.31557,316.86,24 de abril,"Impasse de Pouteau, Rieussec, Fargues, Langon, Gironda, Nouvelle-Aquitaine, Francia continental, 33210, Francia",,,
24h,43.44439,-3.84474,305.91,24 de abril,"2, Calle de la Isla del Óleo, Polígono Industrial de Nueva Montaña, Nueva Montaña, Santander, Cantabria, 39011, España",,,
24h,43.5316,-5.72705,295.13,24 de abril,"Camin de la Iglesia, La Cruz, Gijón / Xixón, Asturias / Asturies, 33691, España",,,
24h,43.52905,-5.73269,307.1,24 de abril,"Camin de los Blancos, Les Quemaes, Gijón / Xixón, Asturias / Asturies, 33691, España",,,
24h,43.52833,-5.72799,299.27,24 de abril,"Camín de Serín, Distrito Oeste, Gijón / Xixón, Asturias / Asturies, 33393, España",,,
24h,43.54079,-5.83259,330.31,24 de abril,"Carretera Candás -Tabaza, La Barrera, Carretera, Asturias / Asturies, 33438, España",,,
24h,43.54007,-5.82786,301.34,24 de abril,"Carretera Candás -Tabaza, La Barrera, Carretera, Asturias / Asturies, 33438, España",,,
24h,43.52578,-5.73364,303.41,24 de abril,"Camín de Serín, Distrito Oeste, Gijón / Xixón, Asturias / Asturies, 33393, España",,,
24h,43.52506,-5.72893,298.99,24 de abril,"Camín de Serín, Distrito Oeste, Gijón / Xixón, Asturias / Asturies, 33393, España",,,
24h,41.92316,0.18178,309.43,24 de abril,"Calle Valle de Gistaín, Pologono Industral Las Paules, Monzón, Cinca Medio, Aragón, España",,,
24h,43.34633,-8.43507,309.84,24 de abril,"Estrada dos Baños de Arteixo, As Rañas, San Cristovo das Viñas, Agrela, A Coruña, Galicia, 15010, España",,,
24h,41.45721,1.97773,304.23,24 de abril,"Castellbisbal, Vallès Occidental, Barcelona, ​​Cataluña, 08755, España",,,
24h,41.45691,1.98121,307.97,24 de abril,"Autopista del Mediterráneo, Castellbisbal, Vallès Occidental, Barcelona, ​​Cataluña, 08755, España",,,
24h,41.5087,1.55518,304.93,24 de abril,"barraca de Piedra seca 6879, Camino del Pla de Fonts, Cal Felipe de la Obaga, Santa María de Miralles, Anoia, Barcelona, ​​Cataluña, 08779, España",,,
24h,41.4076,2.00057,302.54,24 de abril,"Cuatro Caminos, N-340, San José, San Vicente dels Horts, Baix Llobregat, Barcelona, ​​Cataluña, 08620, España",,,
24h,41.57491,0.67287,297.07,24 de abril,"L-702, Lérida, Segrià, Lérida, Cataluña, 25197, España",,,
24h,41.31123,1.66045,312.2,24 de abril,"Camino de las Fábricas, Santa Margarita y los Monjes, Alt Penedès, Barcelona, ​​Cataluña, 08730, España",,,
24h,41.18126,1.2308,301.9,24 de abril,"Carreterera de la Repsol, La Pobla de Mafumet, Tarragonès, Tarragona, Cataluña, 43140, España",,,
24h,41.17801,1.23263,299.32,24 de abril,"Carreterera de la Repsol, La Pobla de Mafumet, Tarragonès, Tarragona, Cataluña, 43140, España",,,
24h,41.15165,1.00059,300.97,24 de abril,"Camino de la Riera de Riudecols, Botarell, Baix Camp, Tarragona, Cataluña, 43772, España",,,
24h,42.55154,-6.76892,298.13,24 de abril,"Cementos Cosmos, Camino Grande, Toral de los Vados, El Bierzo, León, Castilla y León, 24560, España",,,
24h,41.47533,-1.48923,303.53,24 de abril,"CV-603, Morata de Jalón, Valdejalón, Zaragoza, Aragón, 50260, España",,,
24h,41.53791,-3.11768,300.9,24 de abril,"Carretera a Pedraja de San Esteban, Pedraja de San Esteban, San Esteban de Gormaz, Soria, Castilla y León, España",,,
24h,41.53702,-3.11278,296.75,24 de abril,"Carretera a Pedraja de San Esteban, Pedraja de San Esteban, San Esteban de Gormaz, Soria, Castilla y León, España",,,
24h,41.20435,-1.66572,296.7,24 de abril,"Camino del Cid, Castejón de Alarba, Comunidad de Calatayud, Zaragoza, Aragón, España",,,
24h,42.16305,-8.31302,325.92,24 de abril,"San Roque, Luneda, A Cañiza, A Paradanta, Pontevedra, Galicia, 36887, España",,,
24h,42.16241,-8.30822,320,24 de abril,"A Ermida, Luneda, A Cañiza, A Paradanta, Pontevedra, Galicia, 36887, España",,,
24h,42.15965,-8.31386,299.35,24 de abril,"San Roque, Luneda, A Cañiza, A Paradanta, Pontevedra, Galicia, 36887, España",,,
24h,42.15901,-8.30905,296.87,24 de abril,"A Ermida, Luneda, A Cañiza, A Paradanta, Pontevedra, Galicia, 36887, España",,,
24h,42.15837,-8.30429,314.71,24 de abril,"EP-5002, A Espedregada, Valeixe, A Cañiza, A Paradanta, Pontevedra, Galicia, 36887, España",,,
24h,41.69267,-7.89437,320.36,24 de abril,"CM 1012, Casas da Serra, Alturas do Barroso y Cerdedo, Boticas, Vila Real, Portugal",,,
24h,41.67858,-7.89272,351.44,24 de abril,"CM 1026-2, Casas da Serra, Alturas do Barroso y Cerdedo, Boticas, Vila Real, Portugal",,,
24h,41.67523,-7.89359,326.93,24 de abril,"CM 1026-2, Casas da Serra, Alturas do Barroso y Cerdedo, Boticas, Vila Real, Portugal",,,
24h,41.67591,-7.89846,315.06,24 de abril,"Pereira, Salto, Montalegre, Vila Real, 5470-504, Portugal",,,
24h,41.54449,-8.13753,308.02,24 de abril,"Luilhas, Monte e Queimadela, Fafe, Braga, 4850-317, Portugal",,,
24h,41.35369,-8.66972,330.56,24 de abril,"Rua da Ponte do Ave, Bagunte, Ferreiró, Outeiro Maior and Parada, Vila do Conde, Oporto, 4480-203, Portugal",,,
24h,41.35028,-8.67054,342.84,24 de abril,"Rua da Ponte do Ave, Bagunte, Ferreiró, Outeiro Maior and Parada, Vila do Conde, Oporto, 4480-203, Portugal",,,
24h,40.24497,-3.47333,321.66,24 de abril,"Vía Verde del Tajuña, El Alto, Morata de Tajuña, Comunidad de Madrid, 28530, España",,,
24h,40.24618,-3.47539,326.24,24 de abril,"Vía Verde del Tajuña, El Alto, Morata de Tajuña, Comunidad de Madrid, 28530, España",,,
24h,39.53648,-1.15251,306.53,24 de abril,"Vereda, Turquía, Requena, La Plana de Utiel-Requena, Valencia / Valencia, Comunidad Valenciana, 46390, España",,,
24h,39.93615,-3.74417,306.17,24 de abril,"Colado de los Pañeros o de Casablanca, Aranjuez, Comunidad de Madrid, España",,,
24h,38.37827,-0.5439,302.12,24 de abril,"Carretera de San Vicente del Raspeig, Urbanización La Campaneta, Alicante / Alicante, L'Alacantí, Alicante / Alicante, Comunidad Valenciana, 03113, España",,,
24h,38.37804,-6.48162,296.54,24 de abril,"Carretera de N-630 a Fregenal de la Sierra por Zafra, Alconera, Zafra - Río Bodión, Badajoz, Extremadura, 06393, España",,,
24h,36.1782,3.74707,313.72,24 de abril,"RN 8B, Bali Group Poultry Complex, El Hachimia VSA, Sour El Ghozlane, Daira Sour El Ghozlane, Bouira, Argelia Argelia",,,
24h,35.87794,4.44807,317.01,24 de abril,"RN 60, Dhokkara, Hammam Delaa Argel Argelia Baño, Daïra Hammam Delaa, M'Sila, 28005, Argelia",,,
24h,38.50367,-8.9372,309.31,24 de abril,"EN 10-4, Setúbal (São Julião, Nossa Senhora da Anunciada y Santa Maria da Graça), Setúbal, 2900-182, Portugal",,,
24h,38.50031,-8.93793,299.82,24 de abril,"EN 379-1, Fábrica Secil-Outão, Setúbal (São Julião, Nossa Senhora da Anunciada y Santa Maria da Graça), Setúbal, 2900-182, Portugal",,,
24h,35.35149,5.76322,306.3,24 de abril,"RN 28, Ain-Touta SCIMAT Cement Company, Legridet, Tilatou Tilatou, Daïra de Seggana, Batna, Argelia Argelia",,,
24h,35.34583,5.76062,303.84,24 de abril,"RN 28, Ain-Touta SCIMAT Cement Company, Legridet, Tilatou Tilatou, Daïra de Seggana, Batna, Argelia Argelia",,,
24h,35.34894,5.76043,323.76,24 de abril,"RN 28, Ain-Touta SCIMAT Cement Company, Legridet, Tilatou Tilatou, Daïra de Seggana, Batna, Argelia Argelia",,,
24h,35.09911,5.64646,295.57,24 de abril,"CW 54A, Djemorah Argelia, Daïra Djemorah, Biskra, Argelia Argelia",,,
24h,36.13,1.23835,298.02,24 de abril,"Zona Industrial Oued Sly-Chlef, Oued Sly Oued Sly Wadi Sli, Daïra Boukadir, Chlef, 02011, Argelia Argelia",,,
24h,36.12865,1.24409,310.27,24 de abril,"Zona Industrial Oued Sly-Chlef, Alcaparra, Oued Sly Oued Sly Wadi Sli, Daïra Boukadir, Chlef, 02011, Argelia Argelia",,,
24h,34.98061,5.71545,310.33,24 de abril,"Biskra Spa Cementing, RN 87, Branis Branis, Daïra Djemorah, Biskra, Argelia Argelia",,,
24h,37.36037,-5.86584,307.98,24 de abril,"NOVAOIL, Autovía de Sevilla a Almería por Granada, Barriada La Liebre, Alcalá de Guadaíra, Sevilla, Andalucía, 41500, España",,,
24h,34.78659,5.40089,297.01,24 de abril,"Tolga Tolga, Daïra de Tolga, Biskra, Argelia Argelia",,,
24h,37.1436,-6.47406,324.35,24 de abril,"Baldío del Rocío, El Rocío, Almonte, El Condado, Huelva, Andalucía, 21750, España",,,
24h,35.811279999999996,-0.25115,337.21,24 de abril,"Puerto de GNL de Bethioua, base Life, Bethioua ⴱⴻⵟⵟⵉⵡⴰ بطيوة, Daïra Bethioua, Orán, Argelia ⵍⵣⵣⴰⵢⴻⵔ الجزائر",,,
24h,35.80805,-0.23647,317.77,24 de abril,"Puerto de GNL de Bethioua, base Life, Bethioua ⴱⴻⵟⵟⵉⵡⴰ بطيوة, Daïra Bethioua, Orán, Argelia ⵍⵣⵣⴰⵢⴻⵔ الجزائر",,,
24h,35.8082,-0.25763,337.72,24 de abril,"CW 5A, Bethioua ⴱⴻⵟⵟⵉⵡⴰ Bethioua, Daïra Bethioua, Orán, Algérie ⵍⵣⵣⴰⵢⴻⵔ Argelia",,,
24h,35.80712,-0.25269,325.73,24 de abril,"El Arrarsa, Bethioua Argel Argelia, Daïra Bethioua, Orán, Argelia Argelia",,,
24h,35.80494,-0.24284,304.78,24 de abril,"CW 5A, Bethioua ⴱⴻⵟⵟⵉⵡⴰ Bethioua, Daïra Bethioua, Orán, Algérie ⵍⵣⵣⴰⵢⴻⵔ Argelia",,,
24h,35.80882,-0.3419,298.12,24 de abril,"RN 11, Campo 10, Aïn El Bia",,,
24h,35.76947,-0.26589,305.64,24 de abril,"RN 11, Cité Amirouche Aït Hamouda, Bethioua ⴱⴻⵟⵟⵉⵡⴰ بطيوة, Daïra Bethioua, Orán, Argelia ⵍⵣⵣⴰⵢⴻⵔ الجزائر",,,
24h,35.52782,-0.27855,298.85,24 de abril,"Cimenterie du Sig (CIBA), RN 4, Oggaz Aqaz, Daïra Oggaz, Mascara, Argelia Argelia",,,
24h,35.46167,-0.39745,301.89,24 de abril,"Cimenterie, RN 13, Djeniene El Meskine, Mascara Zahana, Daïra Mascara, Mascara, Argelia Mascara Argelia",,,
24h,35.46056,-0.39245,299.29,24 de abril,"CW 98, Djienene El Meskine, Mascara Mascara, Daïra Mascara, Argelia Mascara Argelia",,,
24h,35.56723,-0.93684,304.47,24 de abril,"CW 20, Haï El Hamri, Boutlelis Argelia Boutlelis, Daïra Boutlelis, Orán, Argelia Argelia",,,
24h,36.18442,-5.39801,303.38,24 de abril,"Calle Fenicios, La Colonia, Puente Mayorga, San Roque, Campo de Gibraltar, Cádiz, Andalucía, 11313, España",,,
24h,35.31018,-1.34389,300.51,24 de abril,"Beni Saf Cementing Company, Ouled Boudjemaa, Beni Saf Argelia Argelia",,,
24h,34.59711,-2.34499,296.75,24 de abril,"Ruta Holcim, Usine Holcim Oujda, Rislane Raslan, caïdat de Tafoughalt Comando Tafogalt, Círculo de Aklim Distrito de Aklim, Provincia de Berkane Provincia de Berkane, Oriental ⵜⴰⵏⴳⵎⵓⴹⵜ Oriental, Marruecos ⵍⵎⵖⵔⵉⴱ Marruecos",,,
24h,35.34748,5.7647,336.59,24 de abril,"RN 28, Ain-Touta SCIMAT Cement Company, Legridet, Tilatou Tilatou, Daïra de Seggana, Batna, Argelia Argelia",,,
24h,38.36886,21.14513,340.83,24 de abril,"Comunidad Ocupada, Unidad Municipal de Oinadon, Municipio de la Ciudad Santa de Messolonghi, Unidad Regional de Etoloakarnania, Región de Grecia Occidental, Administración Descentralizada del Peloponeso, Grecia Occidental y del Jónico, Grecia",,,
24h,38.37303,21.14452,332.24,24 de abril,"Comunidad Ocupada, Unidad Municipal de Oinadon, Municipio de la Ciudad Santa de Messolonghi, Unidad Regional de Etoloakarnania, Región de Grecia Occidental, Administración Descentralizada del Peloponeso, Grecia Occidental y del Jónico, Grecia",,,
24h,36.12811,5.52087,332.06,24 de abril,"Ras Lma, Guidjel, Daïra Guidjel, Sétif, Argelia ⵍⵣⵣⴰⵢⴻⵔ الجزائر",,,
24h,36.12455,5.51964,327.84,24 de abril,"CW 17, Ras Lma, Guidjel, Daïra Guidjel, Sétif, Argelia ⵍⵣⵣⴰⵢⴻⵔ الجزائر",,,
24h,35.87898,4.44895,334.86,24 de abril,"RN 60, Dhokkara, Hammam Delaa Argel Argelia Baño, Daïra Hammam Delaa, M'Sila, 28005, Argelia",,,
24h,36.65198,6.60887,329,24 de abril,"Beni Oulbane, Beni Oulbane Argelia Argelia, Daïra Sidi Mezghiche, Skikda, Argelia Argelia",,,
24h,36.86895,6.98468,326.48,24 de abril,"Skikda-Laarbi Rapidway Ben Mhidi, Allaoua Taghane, Skikda Skikda, Daïra Skikda, Skikda, 21039, Argelia Argelia",,,
24h,36.88236,6.96349,327.11,24 de abril,"Sonatrach Petrochemical Industrial Zone, Skikda ⵙⴽⵉⴽⴷⴰ سكيكدة, Daïra Skikda, Skikda, 21038, Argelia ⵍⵣⵣⴰⵢⴻⵔ الجزائر",,,
24h,36.7242,5.90743,332.58,24 de abril,"Tablat, Oudjana Oudjana Argelia, Daïra Taher, Jijel, 18200, Argelia Argelia",,,
