tipo,latitude,longitude,bright,date,admin2,admin3,country_code,country_es
48h,42.9537,21.04352,309.47,14 de abril,"Kovacicë, Municipio de Mitrovica / Municipio de Kosovska Mitrovica, Región de Mitrovica / Kosovskomitrovački okrug, Kosovo / Kosovo",,,
48h,42.59215,23.10388,311.84,14 de abril,"Zar Ivan Shishman, Ingilizka mahala, distrito de Daskalovo, Pernik, 2308, Bulgaria",,,
48h,40.76332,32.21581,295.71,14 de abril,"Carretera Ankara-Bolu, Yazıköy, Gerede, Bolu, Región del Mar Negro, 14900, Türkiye",,,
48h,43.246,18.03033,300.75,14 de abril,"Čabrila, Gornja Rabina, Rabina, Municipio de Nevesinje / Municipio de Nevesinje, República Srpska / República Srpska, Bosnia y Herzegovina / Bosnia y Herzegovina",,,
48h,43.00518,19.60773,299.2,14 de abril,"Mačkate, Brezovac, Municipio de Mojkovac, Montenegro / Montenegro",,,
48h,41.63036,27.68575,297.54,14 de abril,"Sergen Yolu, Evrencik, Vize, Kırklareli, Región del Mármara, Türkiye",,,
48h,42.0606,24.81509,297.53,14 de abril,"Asenovgradsko shose, Krumovo, Kuklen, Plovdiv, 4009, Bulgaria",,,
48h,43.44954,4.89287,302.19,14 de abril,"Route 20, ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
48h,43.4422,4.87354,310.35,14 de abril,"ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
48h,43.44228,4.88321,307.01,14 de abril,"Torcherie, Route 20, ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
48h,43.43962,4.8849,300,14 de abril,"Route 5, ArcelorMittal Fos-sur-Mer, Fos-sur-Mer, Istres, Bocas del Ródano, Provenza-Alpes-Costa Azul, Francia metropolitana, 13270, Francia",,,
48h,41.01974,28.55335,301.74,14 de abril,"Mimarsinan District, Büyükçekmece, Estambul, Región de Mármara, 34535, Türkiye",,,
48h,40.74902,29.76473,295.49,14 de abril,"D100, Barbaros District, Körfez, Kocaeli, Región de Mármara, 41780, Türkiye",,,
48h,40.78048,29.60375,299.22,14 de abril,"D100, Distrito de Hacı Akif, Körfez, Kocaeli, Región de Mármara, Türkiye",,,
48h,40.80053,29.37789,295.78,14 de abril,"Emek Mahallesi, Darıca, Kocaeli, Región del Mármara, 41420, Türkiye",,,
48h,40.76711,29.5287,306.43,14 de abril,"735. Sokak, Diliskelesi District, Dilovası, Kocaeli, Región de Mármara, 41455, Türkiye",,,
48h,42.01532,21.46457,304.37,14 de abril,"Edificio de administración RZ, no. 18, Gemidziska, Zhelezara, Gazi Baba, Skopje, Municipio de Gazi Baba, Ciudad de Skopje, Skopje SR, 1000, Macedonia del Norte",,,
48h,41.51585,23.73642,298.55,14 de abril,"Hadjidimovo, Blagoevgrad, Bulgaria",,,
48h,40.26219,30.04437,299.41,14 de abril,"Vezirhan, Bilecik Merkez, Bilecik, Región del Mármara, Türkiye",,,
48h,42.07238,19.40025,312.02,14 de abril,"Rruga e Zogajve, Barrio 1, Zogaj, Shkodër, Municipio de Shkodër, Distrito de Shkodër, Albania del Norte, 4007, Albania",,,
48h,42.57113,12.67712,300.54,14 de abril,"Strada della Romita, Borgo Bovio, Terni, Umbría, 05100, Italia",,,
48h,42.57392,12.67776,298.69,14 de abril,"Via delle Officine, Borgo Bovio, Terni, Umbría, 05100, Italia",,,
48h,40.18722,29.22409,299.48,14 de abril,"Uludağ Caddesi, Yeni Mahalle, Derekızık Mahallesi, Kestel, Bursa, Región de Mármara, 16300, Türkiye",,,
48h,39.83714,30.30256,299.13,14 de abril,"D200, Hisar Mahallesi, 4 Eylül Mahallesi, Tepebaşı, Eskişehir, Región de Anatolia Central, 11300, Turquía",,,
48h,40.87746,24.72552,312.18,14 de abril,"Monastiraki, Municipio de Nestos, Unidad Regional de Kavala, Región de Macedonia Oriental y Tracia, Administración Descentralizada de Macedonia - Tracia, 640 11, Grecia",,,
48h,39.74533,30.19622,300.06,14 de abril,"Dutluca, İnönü, Eskişehir, Región de Anatolia Central, Türkiye",,,
48h,41.5027,19.7443,299.84,14 de abril,"Cueva, Fushë-Krujë, Municipio de Krujë, Distrito de Durrës, Norte de Albania, 1502, Albania",,,
48h,40.6994,22.95033,299.04,14 de abril,"Efkarpia - Lagyna, Zona Industrial de Efkarpia, Efkarpia, Comunidad de Efkarpia, Efkarpia, Municipio de Pavlos Mela, Unidad Metropolitana de Tesalónica, Región de Macedonia Central, Administración Descentralizada de Macedonia - Tracia, 56429, Grecia",,,
48h,40.90214,21.09809,311.67,14 de abril,"Municipio de Resen, Pelagoni SR, Macedonia del Norte",,,
48h,39.86791,26.24456,305.6,14 de abril,"Mahmudiye, Ezine, Çanakkale, Región del Mármara, Türkiye",,,
48h,39.86441,26.24339,306.01,14 de abril,"Çanakkale Akçansa Cement Factory, Bozalan, Ezine, Çanakkale, Marmara Region, Türkiye",,,
48h,41.55573,12.85339,301.6,14 de abril,"Via del Capverde, Borgo Flora, Cisterna di Latina, Latina, Lacio, 04012, Italia",,,
48h,40.64325,17.998169999999998,314.9,14 de abril,"Via Pedagne, Brindisi, Apulia, Italia",,,
48h,40.62796,18.00086,306.67,14 de abril,"Camino a Pandi, Brindisi, Puglia, Italia",,,
48h,40.52092,17.20653,303,14 de abril,"AM - Calle 12, Acciaierie d'Italia S.p.A., Taranto, Apulia, 74123, Italia",,,
48h,40.51647,17.21185,313.95,14 de abril,"SP 48, Tarento, Apulia, 74123, Italia",,,
48h,39.95993,20.11859,298.28,14 de abril,"Monasterio de la Iglesia de Santa María Kameno, SH78, Kardhikaq, Delvinë, Delvinë Municipality, Vlora District, South Albania, 9717, Albania",,,
48h,36.87106,34.76075,295.96,14 de abril,"Çimsa Cement Factory, Toroslar Mah., Akdeniz, Mersin, Región del Mediterráneo, Türkiye",,,
48h,38.74929,26.94924,307.19,14 de abril,"İzmir Çanakkale Yolu, Siteler Mahallesi, Bozköy Mahallesi, Aliağa, İzmir, Región del Egeo, 35800, Turquía",,,
48h,38.74215,26.96502,296.41,14 de abril,"Bozköy Mahallesi, Aliağa, Esmirna, Región del Egeo, 35800, Türkiye",,,
48h,38.73366,26.96813,307.63,14 de abril,"Sanayi Caddesi, Cumhuriyet Mahallesi, Bozköy Mahallesi, Aliağa, İzmir, Aegean Region, 35800, Türkiye",,,
48h,38.42638,27.21358,300.49,14 de abril,"Zafer Mahallesi, Bornova, Esmirna, Región del Egeo, 35080, Türkiye",,,
48h,38.42521,27.21934,297.99,14 de abril,"Işıkkent, Işıklar Mahallesi, Bornova, Esmirna, Región del Egeo, 35070, Türkiye",,,
48h,37.2526,30.44031,302.28,14 de abril,"Fábrica de cemento ASÇİM, Döşemealtı, Bucak, Burdur, Región del Mediterráneo, Türkiye",,,
48h,36.26439,33.72882,302.95,14 de abril,"Akdere, Silifke, Mersin, Región del Mediterráneo, 33900, Türkiye",,,
48h,39.19231,16.12383,295.08,14 de abril,"Vespoli, Pintea Longobardi, Belmonte Calabro, Cosenza, Calabria, 87030, Italia",,,
48h,38.12896,23.52614,311.39,14 de abril,"Comunidad de Magoula, Unidad Municipal de Magoula, Municipio de Elefsina, Unidad Regional de Ática Occidental, Región de Ática, Administración Descentralizada de Ática, 190 18, Grecia",,,
48h,39.06377,16.77015,327.4,14 de abril,"Petrona, Catanzaro, Calabria, Italia",,,
48h,39.06321,16.77526,309.82,14 de abril,"Contrada Filippa, Mesoraca, Crotone, Calabria, 88838, Italia",,,
48h,39.06264,16.78034,304.74,14 de abril,"Strada Statale 109 della Piccola Sila, Mesoraca, Crotone, Calabria, 88808, Italia",,,
48h,39.06001,16.76911,324.6,14 de abril,"Strada Statale 109 della Piccola Sila, Petronà, Catanzaro, Calabria, 88808, Italia",,,
48h,37.91866,23.07472,303.33,14 de abril,"Atenas - Corinto, Comunidad de Agios Theodoros, Unidad Municipal de Agios Theodoros, Municipio de Loutraki - Perachora - Agios Theodoros, Unidad Regional de Corinto, Región del Peloponeso, Administración Descentralizada del Peloponeso, Grecia Occidental y las Islas Jónicas, 200 03, Grecia",,,
48h,38.79246,15.21041,303.35,14 de abril,"Sendero del volcán Stromboli, Lipari, Messina, Sicilia, Italia",,,
48h,39.08284,9.01819,303.18,14 de abril,"SS195, Sarlux, Sarrocu/Sarroch, Casteddu/Cagliari, Sardigna/Sardegna, 09018, Italia",,,
48h,38.19205,15.81223,327.58,14 de abril,"San Roberto, Regio de Calabria, Calabria, Italia",,,
48h,37.74704,15.00067,324.94,14 de abril,"Central Craters, Zafferana Etnea, Catania, Sicilia, 95019, Italia",,,
48h,37.21085,15.16844,301.4,14 de abril,"Carretera provincial Innesto Rasiom-Innesto SP96, Melilli, Siracusa, Sicilia, 96010, Italia",,,
48h,37.12304,15.2189,301.24,14 de abril,"State Road 114, Priolo Gargallo, Siracusa, Sicilia, 96010, Italia",,,
48h,35.35081,5.76125,299.34,14 de abril,"RN 28, Ain-Touta SCIMAT Cement Company, Legridet, Tilatou Tilatou, Daïra de Seggana, Batna, Argelia Argelia",,,
48h,64.66513,21.27864,305.59,14 de abril,"Näsuddsvägen, Municipio de Skellefteå, Condado de Västerbotten, 932 32, Suecia",,,
48h,52.8484,29.98834,326.62,14 de abril,"Planta metalúrgica de Bielorrusia, Н4331, consejo de la aldea de Salonsk, distrito de Zhlobin, región de Gomel, 247220, Bielorrusia",,,
48h,52.84736,29.99412,321.11,14 de abril,"Salanoe, Н4326, Salanoe, consejo municipal de Salonsk, distrito de Zhlobin, región de Gomel, 247220, Bielorrusia",,,
48h,51.89297,29.34252,308.6,14 de abril,"P37, consejo municipal de Mikhalka, distrito de Mazyr, región de Gomel, Bielorrusia",,,
48h,52.15505,10.40026,324.02,14 de abril,"Stahlwerkstraße, Salzgitter Flachstahl GmbH, Watenstedt, Ost, Salzgitter, Baja Sajonia, 38239, Alemania",,,
48h,51.1389,23.55033,299.24,14 de abril,"46A, Kamienna, Srebrzyszcze, Chełm commune, Chełm County, Lublin Voivodeship, 22-105, Polonia",,,
48h,51.6907,15.97682,315.24,14 de abril,"Huta Miedzi ""Głogów"", 292, Kłoda, Żukowice commune, Głogów poviat, voivodato de Baja Silesia, 67-232, Polonia",,,
48h,50.5456,26.26166,310.03,14 de abril,"T-18-01, Planta de cemento, Zdolbuniv, comunidad de la ciudad de Zdolbuniv, distrito de Rivne, región de Rivne, 35350, Ucrania",,,
48h,48.51962,34.63027,299.01,14 de abril,"Calle Mala Sadova, distrito de Zavodsky, Kamianske, comunidad de la ciudad de Kamianske, distrito de Kamianske, región de Dnipropetrovsk, 51925, Ucrania",,,
48h,51.49348,6.73478,299.92,14 de abril,"Ertzplatzstraße, ThyssenKrupp Steel Europe AG, Bruckhausen, Meiderich/Beeck, Duisburgo, Renania del Norte-Westfalia, 47166, Alemania",,,
48h,51.48621,6.70643,318.57,14 de abril,"Werkstraße 1, ThyssenKrupp Steel Europe AG, Beeckerwerth, Meiderich/Beeck, Duisburgo, Renania del Norte-Westfalia, 47139, Alemania",,,
48h,48.47393,34.62959,304.63,14 de abril,"R-80, Pivdenny distrito, Kamianske, comunidad de la ciudad de Kamianske, distrito de Kamianske, región de Dnipropetrovsk, 52050, Ucrania",,,
48h,51.45977,6.7356,310.53,14 de abril,"Friedrich-Ebert-Straße, Laar, Meiderich/Beeck, Duisburgo, Renania del Norte-Westfalia, 47119, Alemania",,,
48h,51.49138,6.73608,295.76,14 de abril,"TiBu, Matenastraße, ThyssenKrupp Steel Europe AG, Bruckhausen, Meiderich/Beeck, Duisburgo, Renania del Norte-Westfalia, 47166, Alemania",,,
48h,51.48424,6.70781,313.07,14 de abril,"Plantas de colada continua Beeckerwerth, Werkstraße 1, ThyssenKrupp Steel Europe AG, Beeckerwerth, Meiderich/Beeck, Duisburgo, Renania del Norte-Westfalia, 47139, Alemania",,,
48h,51.46443,6.73692,309.78,14 de abril,"Laarer Straße, Arcelor Mittal, Laar, Meiderich/Beeck, Duisburgo, Renania del Norte-Westfalia, 47119, Alemania",,,
48h,51.3694,6.70156,307.33,14 de abril,"10, Uerdinger Straße, Mündelheim, Duisburg-Süd, Duisburgo, Renania del Norte-Westfalia, 47259, Alemania",,,
48h,51.36774,6.70668,306.54,14 de abril,"380, Hüttenwerke Krupp Mannesmann, Hüttenheim, Duisburg-Süd, Duisburgo, Renania del Norte-Westfalia, 47259, Alemania",,,
48h,47.87129,33.44817,334.52,14 de abril,"Dovhyntsivsky distrito, Kryvyi Rih, comunidad de la ciudad de Kryvorizka, distrito de Kryvorizka, región de Dnipropetrovsk, 50055, Ucrania",,,
48h,47.87374,33.43772,302.14,14 de abril,"HeidelbergCement Ukraine, Aktionerna Street, Metallurgy District, Kryvyi Rih, Kryvyi Rih City Community, Kryvyi Rih District, Dnipropetrovsk Oblast, 50103, Ucrania",,,
48h,47.86859,33.4409,305.53,14 de abril,"Distrito metalúrgico, Kryvyi Rih, comunidad de la ciudad de Kryvorizka, distrito de Kryvorizka, región de Dnipropetrovsk, Ucrania",,,
48h,48.74908,26.60684,299.49,14 de abril,"Cemento Podilsky, 1a, autopista Khmelnytskyi, fábrica de cemento, Humenets, comunidad del pueblo de Humenets, distrito de Kamianets-Podilskyi, región de Khmelnytskyi, 32325, Ucrania",,,
48h,48.97539,24.70855,312.42,14 de abril,"Ukr-Petrol, H-09, Yamnytsia, comunidad del pueblo de Yamnytsia, distrito de Ivano-Frankivsk, región de Ivano-Frankivsk, 77422, Ucrania",,,
48h,49.67972,18.66633,316.83,14 de abril,"59, Frýdecká, Casco antiguo, Třinec, Distrito de Frýdek-Místek, Región de Moravia-Silesia, Región de Moravia-Silesia, 739 61, República Checa",,,
48h,48.74119,24.92484,296.46,14 de abril,"Torgovytsia, comunidad de asentamiento de Otyniysk, distrito de Kolomyysky, región de Ivano-Frankivsk, 78226, Ucrania",,,
48h,48.34937,27.01559,317.88,14 de abril,"Caracușenii Noi, distrito de Briceni, Moldavia",,,
48h,47.7855,29.01546,297.05,14 de abril,"Calle industrial, Ayuntamiento de Rybnitsa, Distrito Rybnitsa / Distrito de Rybnitsa / Distrito de Ribnitsa, Unitățile Administrativ-Teritoriale din Stînga Nistrului, Nistrenia / Transnistria / Transnistria, MD-0555, Moldavia",,,
48h,47.17424,31.75605,299.16,14 de abril,"О150602, comunidad de asentamiento de Olshan, distrito de Mykolaiv, región de Mykolaiv, 57113, Ucrania",,,
48h,48.60642,21.18077,303.69,14 de abril,"1429, Košice - Šaca distrito, Košice II distrito, Košice, Región de Košice, Eslovaquia Oriental, 040 15, Eslovaquia",,,
48h,48.60288,21.17981,302.39,14 de abril,"1391, Košice - Šaca distrito, Košice II distrito, Košice, Región de Košice, Eslovaquia Oriental, 040 15, Eslovaquia",,,
48h,47.50058,28.05868,296.04,14 de abril,"Distrito de Singerei, Moldavia",,,
48h,49.24578,6.84509,326.69,14 de abril,"Völklinger Hütte, Patrimonio de la Humanidad, Acceso GTZ, Centro Comercial y Tecnológico de GTZ, Völklingen, Asociación Regional de Saarbrücken, Sarre, 66333, Alemania",,,
48h,48.45987,17.19283,303.32,14 de abril,"476, Rohožník, distrito de Malacky, región de Bratislava, 906 38, Eslovaquia",,,
48h,46.39397,30.44809,299.59,14 de abril,"200, O-161828, Yosypivka, comunidad rural de Mayakivska, distrito de Odesa, región de Odesa, 67811, Ucrania",,,
48h,48.27695,14.33175,323.01,14 de abril,"Estación de conmutación de 30 kV HoA, 6, Mittelstraße Nord, Linz Chemical Park, Industrial Area-Port, Linz, Alta Austria, 4020, Austria",,,
48h,48.27652,14.3394,323.84,14 de abril,"Hüttenstrasse, zona industrial-puerto, Linz, Alta Austria, 4020, Austria",,,
48h,48.27737,14.32407,302.45,14 de abril,"Tiegelgas Gasometer, 25, Stahlstrasse, Chemical Park Linz, Industrial Area-Port, Linz, Alta Austria, 4020, Austria",,,
48h,48.2761,14.34703,311.43,14 de abril,"Carretera de carga pesada, parque químico de Linz, zona industrial-puerto, Linz, Alta Austria, 4020, Austria",,,
48h,48.27697,14.3336,333.49,14 de abril,"Gebläsezentrale 2, Mittelstraße Nord, Linz Chemical Park, Industrial Area-Port, Linz, Alta Austria, 4020, Austria",,,
48h,48.27743,14.32593,305.28,14 de abril,"LD3-Straße, Industrial Area-Port, Linz, Alta Austria, 4020, Austria",,,
48h,48.2765,14.34123,318.96,14 de abril,"Stahlwerkstraße-Ost, Linz Chemical Park, Industrial Area-Port, Linz, Alta Austria, 4020, Austria",,,
48h,48.27604,14.34887,311.2,14 de abril,"Sinterstrasse East, Linz Chemical Park, Industrial Area-Port, Linz, Alta Austria, 4020, Austria",,,
48h,48.26267,14.33162,304.49,14 de abril,"107, Gaisbergerstrasse, Industrial Area-Port, Linz, Alta Austria, 4030, Austria",,,
48h,46.89662,26.02999,302.45,14 de abril,"DN12C, Hamzoaia, Tașca, Neamț, 617456, Rumania",,,
48h,48.3359,9.73031,301.83,14 de abril,"Großallmendingen, Allmendingen, Asociación de administración municipal de Allmendingen, Alb-Donau-Kreis, Baden-Württemberg, 89604, Alemania",,,
48h,45.37286,30.92949,328.41,14 de abril,#VALUE!,,,
48h,46.11023,24.68491,303.2,14 de abril,"Criș, Daneș, Mureș, 547201, Rumania",,,
48h,45.95241,25.28012,306.6,14 de abril,"DN1S, Fântâna, Hoghiz, Brașov, 507099, Rumania",,,
48h,45.42119,27.96294,298.46,14 de abril,"Strada Combinatului, Movileni, Şendreni, Galati, 807295, Rumania",,,
48h,47.07253,8.26579,305.46,14 de abril,"27, Ober Emmenweid, Obere Erlen, Erlenhalde, Emmen, Lucerna, 6020, Suiza/Suisse/Svizzera/Svizra",,,
48h,45.95295,22.86731,301.51,14 de abril,"DJ706A, Chișcădaga, Șoimus, Hunedoara, 337457, Rumania",,,
48h,43.4425,-3.8452,296.5,14 de abril,"10, Calle de la Isla del Óleo, Polígono Industrial de Nueva Montaña, Nueva Montaña, Santander, Cantabria, 39011, España",,,
48h,43.30812,-3.02503,296.76,14 de abril,"Carretera de Nervacero, Pando-Ballonti, Kanpanzar, Portugalete, Andraka, Bizkaia, Euskadi, 48620, España",,,
48h,43.25865,-3.57991,313.27,14 de abril,"Peñascal, Ruesga, Cantabria, 39813, España",,,
48h,43.25529,-3.58045,299.52,14 de abril,"Canal de Cantiscuela, Ruesga, Cantabria, 39813, España",,,
48h,43.25458,-3.57539,312.88,14 de abril,"Sima CH 67, Camino a Hoyo Salzoso, Soba, Cantabria, 39806, España",,,
48h,43.25388,-3.57044,297.11,14 de abril,"Sima RA 3-11, Camino a Hoyo Salzoso, Soba, Cantabria, 39806, España",,,
48h,43.54668,-5.84674,308.89,14 de abril,"Carretera de L'Empalme a Avilés, La Vallina, Carreño, Asturias / Asturies, 33416, España",,,
48h,43.54601,-5.84116,301.99,14 de abril,"Tresona - La Machine, El Cardusu, Carreño, Asturias, 33416, España",,,
48h,43.54113,-5.83076,323.85,14 de abril,"Carretera Candás -Tabaza, La Barrera, Carretera, Asturias / Asturies, 33438, España",,,
48h,43.3514,-5.28491,316.85,14 de abril,"Pesquerín, Piloña, Asturias / Asturies, 33583, España",,,
48h,42.81445,-1.74225,304.24,14 de abril,"117514, Asterain - Irurtzun / Astráin - Irurtzun, Ibero, Ororbia, Cendea de Olza/Oltza Zendea, Ibarrak / Valles, 31170, España",,,
48h,41.45578,1.97707,308.36,14 de abril,"Camino de Santiago desde Barcelona, ​​Castellbisbal, Vallès Occidental, Barcelona, ​​08755, España",,,
48h,41.40526,2.00093,301.92,14 de abril,"Polígono industrial de Les Fallulles, Sant Vicenç dels Horts, Baix Llobregat, Barcelona, ​​Cataluña, 08620, España",,,
48h,41.31176,1.66117,315.37,14 de abril,"Camino de las Fábricas, Santa Margarita y los Monjes, Alt Penedès, Barcelona, ​​08730, España",,,
48h,42.55343,-6.76817,299.32,14 de abril,"Cementos Cosmos, Avenida Santalla de Oscos, Toral de los Vados, El Bierzo, León, Castilla y León, 24560, España",,,
48h,41.64806,-0.76726,295.39,14 de abril,"Balay. B/S/H., Calle D, Polígono Industrial Malpica, Santa Isabel, Zaragoza, Aragón, 50057, España",,,
48h,41.47551,-1.48849,303.31,14 de abril,"CV-603, Morata de Jalón, Valdejalón, Zaragoza, Aragón, 50260, España",,,
48h,39.07936,9.0183,304.34,14 de abril,"Saras, SS195, Sarlux, Sarrocu/Sarroch, Casteddu/Cagliari, Sardigna/Sardegna, 09018, Italia",,,
48h,40.57574,0.54046,301.4,14 de abril,"Calle del Castillo, Alcanar, Montsià, Tarragona, Cataluña, 43530, España",,,
48h,40.24358,-3.47253,325.59,14 de abril,"Vía Verde del Tajuña, El Alto, Morata de Tajuña, Comunidad de Madrid, 28530, España",,,
48h,40.24427,-3.47701,301.7,14 de abril,"El Alto, Morata de Tajuña, Comunidad de Madrid, 28530, España",,,
48h,39.93716,-3.74444,315.55,14 de abril,"Colado de los Pañeros o de Casablanca, Yepes, Castilla-La Mancha, España",,,
48h,39.38759,-2.75941,321.13,14 de abril,"Calle Cerrillos, Las Mesas, Cuenca, Castilla-La Mancha, 16650, España",,,
48h,38.59254,-0.67268,295.51,14 de abril,"Calle de Joan Beneyto, Castalla, Alcoyano, Alicante / Alicante, Comunidad Valenciana, 03430, España",,,
48h,38.58914,-0.6737,295.32,14 de abril,"Calle Zurbarán, Castalla, L'Alcoià, Alicante / Alicante, Comunidad Valenciana, 03430, España",,,
48h,38.84414,-2.44631,302.05,14 de abril,"El Ballestero, Castilla-La Mancha, España",,,
48h,39.68625,-8.90889,299.27,14 de abril,"SECIL Maceira-Liz, Gândara, Maceira, Leiria, 2405-009, Portugal",,,
48h,38.37654,-0.54457,302.06,14 de abril,"Carretera de San Vicente del Raspeig, Urbanización La Campaneta, Alicante / Alicante, L'Alacantí, Alicante / Alicante, Comunidad Valenciana, 03113, España",,,
48h,38.67528,-4.04957,300.28,14 de abril,"Carretera de Puertollano a Calzada de Calatrava, Puertollano, Ciudad Real, Castilla-La Mancha, 13379, España",,,
48h,38.92131,-9.01281,309.43,14 de abril,"EN 10, CIMPOR - Alhandra, Sobralinho, Alhandra, São João dos Montes e Calhandriz, Vila Franca de Xira, Lisboa, 2600-535, Portugal",,,
48h,38.41859,-5.24141,300.91,14 de abril,"Nuestra señora de la Antigua, CO-8406, Hinojosa del Duque, Córdoba, Andalucía, España",,,
48h,37.56881,-0.91872,301.35,14 de abril,"Plaza Antonio Brufau, Escombreras, Diputación de Escombreras, Cartagena, Campo de Cartagena y Mar Menor, 30399, España",,,
48h,38.37868,-6.48347,297.64,14 de abril,"Carretera de N-630 a Fregenal de la Sierra por Zafra, Alconera, Zafra - Río Bodión, Badajoz, Extremadura, 06393, España",,,
48h,38.63073,-9.07776,304.12,14 de abril,"Avenida da Siderugia Nacional, Casal de Santo António, Seixal, Arrentela y Aldeia de Paio Pires, Seixal, Setúbal, 2840-075, Portugal",,,
48h,38.50087,-8.93867,306.21,14 de abril,"EN 379-1, Fábrica Secil-Outão, Setúbal (São Julião, Nossa Senhora da Anunciada y Santa Maria da Graça), Setúbal, 2900-182, Portugal",,,
48h,38.50224,-8.9337,317.33,14 de abril,"EN 10-4, Setúbal (São Julião, Nossa Senhora da Anunciada y Santa Maria da Graça), Setúbal, 2900-182, Portugal",,,
48h,36.17918,3.74977,309.19,14 de abril,"Silos industriales, RN 8B, Bali Group Poultry Complex, El Hachimia VSA, Sour El Ghozlane, Daïra Sour El Ghozlane, Bouira, Argelia ⵍⵣⵣⴰⵢⴻⵔ الجزائر",,,
48h,36.96692,-1.90654,309.96,14 de abril,"AL-5106, Carboneras, Almería, Andalucía, 04140, España",,,
48h,37.36069,-5.86533,306.88,14 de abril,"Cementos Portland Valderrivas, Alcalá de Guadaíra, Sevilla, Andalucía, 41500, España",,,
48h,37.35968,-6.67178,297.98,14 de abril,"A-5001, Niebla, El Condado, Huelva, Andalucía, 21830, España",,,
48h,36.71536,-4.33072,305.2,14 de abril,"Cementera de Málaga, Autovía de Acceso Este a Málaga, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29720, España",,,
